FAM111B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LOC283177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIM69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC728613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WARS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFI44L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TIE1	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543	85.9701472768543
EVPL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ISG20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RIMS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAS	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873	517.399103782873
EML1	182.408304369117	188.810404214914	182.595644835153	188.397166676954	181.32569277695	187.656080116065	190.261878980611	187.952410224269	172.153997042462	186.034884080442	195.351040330109	186.241117351909	186.054536289186	199.519656047223	191.878439601674	185.078175067933	177.268866811613	170.891304892545	190.243426321466	182.620662535062	194.741281869826	196.913857182677	197.88695062295	193.74404332549	196.99211782103	202.395508041561	197.973448838898	196.976918578855	201.378088305077	192.781397307387	200.987686890614	195.312313355798	200.56562521446	190.669551175685	195.498894418521	195.292661147054	200.169136051342	190.911358984731	180.39435437259	183.008795420865	173.751018354253	171.748667307181	198.917635893483	190.583469843561	196.943446112763	200.218042561705	191.729909824003	183.523620240775	195.842673300117	191.307848147848	186.584896233505	191.427297047545	181.460445817341	195.906002612782	186.648225546171	190.960265495093
NAV3	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112	60.6973586626112
IL10RA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VAMP5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OAS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TFF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FGFBP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIT	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135	218.756391365135
CCR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTGS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNG4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINK5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDGFRL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KCNJ8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SERPINI1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLAG1	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232	11.1892216077232
LRRC17	213.290045096707	212.203461727013	201.94149885026	198.372204714198	229.264218944017	138.08992254287	210.67367202799	150.271122651457	251.172118238664	215.383485711595	197.561705373554	136.439865638642	225.869055738746	133.971255222919	153.183674561446	164.507948606952	143.840727148555	222.024175059679	131.60912994835	202.153869055727	131.32366312989	161.840894724785	129.775878515387	211.503872566645	200.022261618426	127.307440087552	129.056498828214	130.467379643621	195.903594298475	125.725546483275	171.348102910798	148.741332952433	149.571533491089	129.687044383916	126.665591739309	159.709713299323	151.357706021151	218.967108897659	191.619383459472	127.124116908139	135.629366297998	222.283900723123	156.85144664269	179.536717703306	124.064240026433	153.451146636039	153.260338019728	140.221529980171	192.399718719177	205.773066224111	218.435877156403	191.708217590943	237.167366918064	127.878672031314	140.009159774704	216.697907241278
CFD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ISG15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MEOX1	137.152342560881	134.045831551212	142.957098424889	148.463509242989	134.807870055654	138.264002295853	141.477935870971	152.923769556641	137.171330266458	141.417160525566	138.170758634393	134.277805664676	140.587289597898	145.614080211832	146.140221940944	140.683208935601	136.682990546289	134.339023417868	153.958816785227	135.594810142438	150.197838707881	141.298427609394	148.959139574015	139.07847500385	146.954694648941	146.477034879906	143.48006931626	156.716714735801	149.293380170657	149.193634960063	154.078745679001	145.300810062292	143.56350491153	154.249813563134	143.951224525601	153.791263878431	137.945371802042	146.046978279484	138.457979716945	144.55921019138	143.08273738475	134.532309144079	146.318648536885	140.745098938769	146.324618686823	137.737860566741	146.334199362036	145.821591447133	148.559428580692	136.07500488051	141.849385606481	138.442428891794	137.937795944015	149.354155516062	137.424590417201	138.448399041732
PCDH17	524.18533480674	410.397246459397	398.806944246532	245.792023746084	429.569774644671	235.990121773428	353.709491608544	169.564563711453	518.634313834386	187.62412950077	413.509595378957	447.334917639489	508.778003656326	416.420387533826	425.02542125721	271.790110241397	474.027355375244	248.522082679977	180.464411123607	531.76014867314	173.582585227726	359.118195361288	360.195019910011	170.673233221273	375.687130219432	224.399819560564	242.013262847857	184.711070675319	250.618296571242	179.969460725498	215.752831496732	194.957294433344	380.014244860548	182.74040904201	209.369640939857	358.936033935055	362.031254186738	185.787895224042	386.488043772808	205.243957350171	345.080357907242	522.396834599664	422.929207365946	255.162649958702	201.280005533463	268.909771437246	354.871535809576	391.417262153219	207.646823393775	420.199148432053	212.080919086839	376.541125239362	506.741907088896	239.102470692988	439.810359429594	331.28160281172
HDAC9	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231	176.907344744231
OASL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FMO1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ITGAM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GAS2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CTSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FOXF1	1401.03861360265	1342.88151072187	1298.25691367368	1143.06715287169	1379.80940702551	1537.98074858379	1381.71873085568	1064.86623980453	1464.49495550489	1293.43681842286	1403.06478187929	1411.30584387043	1360.27748589277	1179.99504917533	1145.4319405984	1449.83851219463	1047.47165970839	1378.5766123986	1006.07761514247	1141.85390795467	1178.01299753142	1164.22060867947	1031.53592585451	1140.86618745781	1425.06801360648	1034.99629873515	1137.27432093748	1160.24872367704	1364.03496652965	1019.85911117911	1181.9043730055	1250.02415434445	1390.49089806194	1020.62409707887	1360.06308152722	1160.46312804259	1174.93559628013	1409.40076001465	1400.46738469831	1004.18476062796	1247.28601755857	1370.55048637737	1098.4425558235	1165.34425943881	1134.6952186079	1211.49148602025	1190.67654021176	1203.25042402911	1001.48753389388	1334.50957645808	1374.74995413031	1377.8273553816	1156.21712712705	1020.13666749378	1402.34974498142	1166.46503109424
ISL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CILP	324.490117953785	564.693659852436	381.07171010659	232.878782195421	538.398059883031	455.743942080588	465.696993346191	254.167181416145	623.352226562668	505.871606581925	326.43742370991	523.45252291191	516.274105910441	445.786306419847	404.109072469879	471.139505263713	270.71970546577	630.322140903547	360.74755009292	467.074705640571	260.393901265589	292.964082357499	264.279413727909	502.358002926824	227.742360846179	231.206683622342	217.968551112008	254.885250758072	252.789469121765	250.520540354005	233.792666933275	330.066172853662	382.101852113479	310.544998687484	219.297035379081	258.231981039287	204.507092454695	477.186937952335	447.037038754288	241.099428870741	239.764106889009	525.883489277023	265.137448139693	467.792774982498	243.313246590672	242.836417856162	478.044972364119	483.627229690196	473.301425490015	556.203222201928	482.953656733673	593.78132830282	289.450478702398	270.046132509246	463.428064578431	522.607699253824
TAC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AKR1B10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTGER2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CEACAM8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEK	346.168645279597	325.300908816984	340.215760661695	211.209782756452	351.057966029367	336.709685708538	278.504903598566	202.354070574471	385.822919312584	327.020118937984	327.341298189915	339.957703936172	338.143655013374	240.911859911488	257.115951133067	300.696771000158	333.964924725749	365.695239589796	242.983965559808	348.941135775558	218.712116081499	325.767397830221	197.777429188666	239.477890606652	249.896814411973	253.720650299946	229.788323836097	215.793772196566	263.155225728942	191.359329108811	204.15369266595	199.538430064167	221.321554913779	202.805214164081	232.879318821756	213.082057206504	315.943911183385	266.62053448462	318.553350015665	230.109503088028	328.238029507769	354.013970602759	231.006234405883	236.733129623862	228.069113715097	244.685414681999	243.852112682429	292.897887575664	228.535602728334	340.710509434004	308.441577858339	330.111113923643	373.943190929598	215.344704281257	341.917209783885	341.083907784316
TFEC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CYP2B6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC18A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTGFR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ID3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OSBPL1A	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696	296.635879821696
ESM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PDE1A	131.109140829593	220.408767557829	199.373014629662	107.672682748394	227.245472884306	146.590116207048	200.507556978854	121.967020690935	245.499358223139	196.826695142679	191.622945926114	193.758491699253	185.050364914671	122.935346043863	113.978857016948	193.038528588658	194.006853941586	227.984627800996	151.620413513159	191.181838609603	128.550333709849	115.560024831946	106.163976525347	186.63153272967	124.202821150657	120.551438028391	120.11033071188	108.975455530206	122.68698380153	103.356342427693	106.213731774968	137.334482246823	105.639496280746	111.067078395642	137.875753440045	104.154172829132	119.788403097405	211.724020394651	190.859910995129	160.490305307285	112.462319410429	212.042511002258	112.499404065301	183.533827308152	107.269573231424	126.525646095903	129.43604908113	144.565743300659	164.623855871222	199.621841607572	206.089871990493	197.597153993626	207.608159743106	125.755187244956	183.570911963024	195.274329048381
IRF7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTRF	974.214470877281	1000.40840236715	1041.56491693862	992.76820998897	991.077846051345	1014.69295263916	970.245086207928	956.439957365096	1039.55683478872	969.107040842528	957.920206484186	1019.09361543647	1046.24793547595	902.79130722625	1021.3262016499	997.293385754973	1042.35118267657	1015.2931353078	943.329954623956	1043.67927817875	936.78556781104	1012.86845719925	1003.75973959298	1032.27203109079	1063.81439753286	982.39902263057	1007.06311279923	970.38026131629	972.204756756196	967.160702547453	924.440806174774	926.618844959563	957.833977087947	918.260662677465	999.076721055657	1016.94463324095	968.939263603262	973.896515693101	1011.11337990625	974.456437357985	1031.6996808418	1032.17202221146	968.625184023289	954.395756451163	916.208312011335	997.468710635146	990.781019661291	935.43784081431	947.19563044553	1074.18787672476	976.605419553509	954.805189872009	1008.91335513147	931.408319810137	966.929002057739	1039.95690651811
NEU1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
