GeneSymbol	GSM3374350_response	GSM3374352_response	GSM3374356_response	GSM3374362_response	GSM3374366_response	GSM3374368_response	GSM3374369_response	GSM3374370_response	GSM3374386_response	GSM3374396_response	GSM3374401_response	GSM3374412_response	GSM3374413_response	GSM3374414_response	GSM3374415_response	GSM3374353_non	GSM3374354_non	GSM3374355_non	GSM3374357_non	GSM3374358_non	GSM3374359_non	GSM3374360_non	GSM3374361_non	GSM3374363_non	GSM3374364_non	GSM3374365_non	GSM3374367_non	GSM3374371_non	GSM3374372_non	GSM3374373_non	GSM3374374_non	GSM3374375_non	GSM3374376_non	GSM3374377_non	GSM3374378_non	GSM3374379_non	GSM3374380_non	GSM3374381_non	GSM3374382_non	GSM3374384_non	GSM3374387_non	GSM3374388_non	GSM3374392_non	GSM3374394_non	GSM3374398_non	GSM3374400_non	GSM3374402_non	GSM3374403_non	GSM3374404_non	GSM3374405_non	GSM3374406_non	GSM3374407_non	GSM3374408_non	GSM3374409_non	GSM3374410_non	GSM3374411_non
SGK1	9806.32195544505	9103.91227381239	9589.59760288085	6924.90861237928	8848.29070087912	9961.89806411828	6705.31181665484	5796.67317675277	10519.7668753333	9319.65642134616	8585.30797726833	9812.26633250394	6192.73976768249	6351.07930591211	6339.45552391117	7598.00781089141	8701.57494465044	9035.33385746807	5825.35820795514	9731.36861040528	9239.06285972811	7445.39727371615	6414.24467344938	5984.19871056987	7222.53343343733	8923.07985041733	7126.74305715193	6524.11715501964	7222.4802597266	5639.02174560581	5913.75553674574	6004.60392978653	5818.94971471656	5502.09652139736	7776.32457370811	7126.52809141222	8493.03388753782	5650.0070166364	9032.9523319876	9030.16269728001	9525.86340982361	9498.65300991142	6363.93610796544	6595.07709684444	6521.32752031206	8327.78489168451	8859.91448288006	8705.84484937096	5547.86218689668	6526.49868050012	6076.47280030038	6197.00967240301	8872.77128493339	5477.18065529204	8513.43910675448	5409.97690092098
CD14	5592.65661902068	6184.38977700255	6000.79039160537	5674.15026427687	6203.01092781171	5777.5517317227	5925.34378282044	3654.19112664012	6001.54380367185	5642.29020112365	5083.07998714043	5178.25920662042	5610.55307865062	4653.62584644169	3834.43039314501	6202.53885685336	6016.99152207483	6066.06653231683	4729.07245522663	6111.84612069863	5036.37907763841	4269.73386922188	3609.89492662182	5025.32611434201	3570.76220463256	5037.68551432348	4320.93868264194	5541.45180560063	3458.10793091436	3906.54127024168	3960.14964259596	5187.19964277204	4402.43232789813	3750.51985954175	5353.41472695348	4100.02539676264	5721.88253966637	4915.97312903562	5231.86757897471	4450.16460328763	4338.83514227188	6026.75228548043	3787.99840987407	5931.53918925811	4505.83379534396	4990.43179166385	4073.03431863153	3739.45265945108	4370.5722647449	5371.74333314138	5344.75225501027	5260.71139943433	6082.59511692013	3533.9528756301	4081.69679057473	4659.82125287937
SH3BP5	2491.48347621886	3178.81620370977	2254.80351230044	2372.92175821447	3243.66513288011	3175.82915327443	2966.22966088302	2240.73383542109	3353.65797837257	3058.34840710665	2477.3681938361	3119.39986810656	3018.00809076357	3074.29942471013	2090.30219436846	3351.69654246514	3048.9180196537	3158.64890726189	1783.1282214503	3046.62828091639	1880.59810183424	2562.60349033853	1741.86908738198	3202.01131700133	2560.88977944588	2028.45548195654	2927.28944286275	1854.61859418072	2529.60996873296	1906.64199532183	2011.25655680387	2268.40497921484	2252.45396161135	1821.007370782	2160.33521538772	3217.99469779279	2453.35938636581	2896.19663986376	2922.30561173447	2052.47833334736	2121.39499736745	3307.42723406738	2212.11364526827	2313.50542261126	1866.7018903357	2032.92723390926	2817.15100229917	2838.82167940456	2256.01545967125	3060.69795779573	2812.14203453746	3061.90990516655	3204.12435593137	2116.41116623917	2369.93470777914	2658.55160376858
CTSL	6977.47804474382	6659.86386088055	6770.5776236014	6906.85447321635	6466.14164710109	6425.42686358035	6527.65820101046	6272.84421071811	7135.10583268431	6464.78483706634	6182.79930443671	6179.38118689107	6274.22806086718	4990.00595724244	5366.26739214721	6491.46281155517	6974.44054635865	6660.10164422395	4884.7149938684	5874.18318130043	5807.21502382352	6330.27833325556	5074.48602751732	5534.906224816	5301.415498988	5402.4627816025	5205.0829138476	4847.32766041659	5094.4436869905	5607.99487074164	6426.61091839596	5147.64879131015	6063.02227728006	5340.94622769314	5181.21265235809	6306.40807176604	6813.73476316781	5339.58941765839	6058.9738200728	5300.23144417239	5376.89134346609	7202.70376047062	5019.50124273197	5149.03264145922	4712.01819277438	6199.68144692528	6144.69666213993	5618.80526431918	4910.27096388352	5515.84254266584	4910.39323718649	4906.61554983296	6718.32244040904	5054.18576748311	4937.82685787211	4726.9378958619
ARL4C	966.28843577778	904.602785363398	887.360728539282	899.665667918131	909.184934311087	941.683297615755	913.054756181385	808.408036946334	927.865357123174	901.726235603755	815.048659570287	922.203290442528	893.025553532006	807.272311187528	930.664741920844	923.025231272674	981.74710706989	876.795523631267	796.565644952596	895.705258892816	805.910110660769	804.050446951577	806.333984670849	898.320346431168	875.023591244438	774.300366238505	808.078578339212	809.525090789452	929.43725385117	803.074796789642	792.721926373947	814.020922042866	813.198981212719	805.41865170642	917.08288756902	793.583182628023	788.124759027727	820.432944621361	916.276620417336	802.505903357084	789.316037201359	1014.57426341221	821.660432691036	832.678988385947	795.59847613359	866.137133301797	789.961502706687	802.503750682061	786.700949663008	883.039288413322	774.034979183514	820.420386964512	902.587491857831	798.124984023742	924.052968800095	798.846438356951
COL1A2	17722.7004382772	18235.4288755866	19707.1105651889	16286.37298988	17747.5016171467	20403.4416972087	18898.1516993795	19444.6263101169	18865.7656089811	18422.3197690233	19994.362589654	19796.0857525504	19567.0870423639	18966.9893729041	19399.3397212426	19738.7236811377	18632.7909113025	18502.859719276	20460.3667083483	17252.3312978647	19960.3757523673	18799.200561761	18266.1035254002	19966.9421103591	20013.7696479943	20839.3188573038	20034.2848310087	17881.7691479035	20080.2094148487	19752.7553891355	17814.7149821102	19456.2647323823	19692.557242715	19764.0355763286	19749.4822538547	17757.7899709705	18856.1255729006	20354.9046771755	18955.0767105192	19342.4826116304	19853.0107636901	19228.632589351	18209.1785142605	20016.7737169445	20268.6551782126	20137.1344259884	19681.798669998	19910.0170992194	19625.2710820721	19959.8487058048	19155.6264084642	16626.0864714613	18440.601332841	20070.694659134	20297.9796660359	19386.7813644137
PCOLCE	5507.81057041686	4539.46765793913	4950.96118545271	5622.94505732013	5847.9537757025	5165.37172170783	5545.40058221482	3502.56961820281	5582.17329569363	4259.57750135985	4481.67285848342	5037.62208409973	5621.99211260648	5430.24641440247	3756.26567637315	5052.29619713202	5656.85654182569	5136.70163403306	3575.89665526201	5370.94687355877	3620.41797609986	4426.74983279232	5057.78872036069	5448.08580529866	5258.90419693547	3745.68706130327	3961.01794149975	5036.66072471781	5109.01154247145	3757.22703575507	4409.4960688107	4760.27098449326	5241.41298984441	3670.56613710805	5444.48844880561	5649.64758144135	4521.16456345468	3771.90114878736	4090.55182521411	3507.99765071312	3856.3065856884	6068.78774740244	4164.09340046095	3654.46747532308	3592.19747452997	3884.97667336317	3777.39367201603	3978.50914859081	3652.70072068677	4227.4155220722	4167.690756954	3828.61649412679	5918.79911234174	3700.70990784854	4784.87388860704	4149.85136605781
LTBP1	1268.13061031639	1127.49150346069	1107.92211882167	1209.30643623642	1120.86893349594	1150.64684302436	1201.14653326017	1128.16980418319	1230.09531561767	1266.05908224905	1367.90894478545	1130.98513154561	1119.99197941681	1132.24705000679	1167.39960386984	1128.77588752426	1195.54840184593	1191.83130957623	1221.11304886717	1085.58467109411	1326.03126525359	1210.59082029999	1355.5421442486	1165.44002201766	1167.89666724116	1218.97891422703	1190.25910322033	1151.74114596671	1294.64688933104	1244.44965918542	1359.02744006851	1202.68386627167	1100.36214288327	1269.58932597353	1214.06198278252	1139.29811609143	1407.49497844101	1184.24414947332	1046.35487140746	1316.94936827721	1221.87343533581	1153.31950272575	1180.89059484173	1201.80691219255	1175.85147495792	1171.10629543533	1272.07403599606	1200.92639285334	1228.32982756879	1089.2913626596	1182.177075659	1119.11146007761	1162.36098150625	1241.76322347475	1159.94829069902	1232.46177580009
GBP2	2571.39287448802	2328.22571155125	2464.67566471858	2384.41570754823	2362.14778111409	2494.57870248961	2357.42598036604	2481.02559944016	2386.5882391924	2379.91774577714	2564.41260423479	2682.19612467475	2584.67770346145	2344.87249035908	2670.38903505956	2390.63337124899	2341.28981988341	2350.90839122341	2819.59340495302	2274.03897557141	2800.5614869299	2774.0890875029	2716.16661180945	2316.51506659379	2551.85911422783	2323.82684495967	2535.21233542	2626.90805388998	2671.66228858734	2482.9708473594	2362.68941817484	2484.73952986239	2566.2904805522	2783.73396743842	2284.89312792819	2682.98247628552	2452.37731506062	2475.209500806	2277.38322963372	2379.48806431676	2574.57481192551	2417.91775375794	2736.55132820611	2484.36985350248	2275.98422349064	2521.80404432516	2522.46452946172	2586.90436964589	2377.6910795927	2530.81346882842	2576.92693311528	2569.67604204359	2419.92143002123	2491.87975179694	2541.78492828499	2523.50169046254
C1QB	4347.12601847583	5489.68472818952	5730.67138545641	6655.33413815403	6336.51230188028	5360.43058802418	6634.10142848713	2382.26892973424	4485.2908304324	4391.84534926294	2848.45339320104	2360.63686499908	4596.55988813927	3652.4184547549	2337.72072030246	6895.91600004692	5523.24832293786	5336.23619408738	2296.3591893834	4912.19152760061	4672.40927323293	2268.87308777433	3377.4484901553	5939.05542532425	2896.41421066705	3096.8757069373	2407.03789973089	3073.61730152458	2833.9385968991	4920.56422072265	4926.70632390255	5209.80576613222	3860.80249462274	3846.19604275856	5455.7014208568	3079.70856995505	4974.66714136856	4833.04839595233	2313.59241856143	5146.22698517509	4634.22363184298	5808.78808955186	3220.06537401208	3131.55283543071	4438.88979570058	5298.31830471359	2539.53966710466	2900.02892727323	2112.3294165562	3294.87245047123	2594.15634253143	3344.03629865553	2555.97070114147	2498.82827675102	2601.72942812826	3067.97405447358
THBS2	5305.671010632	2834.36522064132	4634.2628139048	6229.05356781843	6054.7563531903	3230.03203837262	4820.19797837802	1120.37580510794	6527.67175498998	2120.47795747132	3346.31045409327	4984.02918723275	5974.466861278	4859.46957136102	2674.19637345494	1455.9589777457	6310.80439991226	2192.65571232129	1186.48253519316	5740.98177562514	1134.67687221412	4750.88752912529	1341.07491244962	1365.19642267357	3587.29931939494	1195.62645431787	2099.01009132585	4581.63779256763	4940.59479956154	1798.83613407207	2864.52445732725	1755.40174640086	5090.16544441062	1635.00492521734	2365.87934639142	5551.0723995521	2621.8954525497	2026.31733781311	2929.763822109	1396.44473940695	1904.97239124994	7490.76191142929	5845.08835950943	1565.69447596461	1306.5473288228	1674.27651820034	5211.51039097379	5284.20314448653	1228.87807451883	5377.84876548197	1180.57632718732	4641.15203090638	5911.0560043911	2274.79261893226	5459.98567209294	1449.06976074412
IFIT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UPP1	808.403206879254	809.022128057986	814.903037907394	814.687700017637	821.079560547069	815.411155862038	814.260584114844	825.346491098238	812.506211007134	834.284690501854	818.93025129388	826.370333534437	830.228863861041	816.665874245307	824.054594308453	819.973494600962	811.522363484774	811.913813343715	823.212332126769	813.776805163	825.580687396151	813.278763007473	824.491902624045	832.327922956205	812.183675356559	819.99754535184	825.64247437124	830.825975241236	822.18707927064	829.07530059334	823.486342017763	824.008123672201	836.652618027633	824.263397535898	828.11463589989	816.139015025235	817.883317390689	831.395169624821	812.981013617568	833.077574180652	834.494716045099	816.933577535707	825.847213816522	829.161569803082	824.919018526838	818.777442605894	823.510081516675	826.897192754508	829.484765076389	825.429969206863	833.213575641816	822.363335953882	816.885519041409	830.204813110164	834.285912817654	832.418397779841
PLEK	2608.10906322655	2591.06538761275	2650.88892645736	2615.32790974679	2578.25546553002	2712.37168729204	2610.87062076966	1681.12387131531	3428.15041195822	2620.22808443952	1848.57057061691	1994.27629381698	2139.00054496534	3103.76578692739	2127.20138538807	2683.27964714853	2949.24770680865	1731.98563906874	2840.60335025375	2763.97334877001	1651.96117448854	2660.52632166823	1886.19966212221	2782.21762042074	2018.52442095917	2590.86181662816	1669.00485010234	1666.96726953943	2263.00440033561	1721.42210854402	1553.38713646048	2609.89012648196	2601.62055814921	1662.516345025	1629.70537427892	1666.99987741343	2568.80958740312	1549.9419857098	1711.78471333315	1625.24508215888	1744.17543402433	2971.51017839161	1651.75760350395	1639.15125240581	1607.42694821927	1656.53656540774	1769.08957366511	1846.55855804721	1611.27251218621	2671.08985219295	1671.76640764545	1676.22369662258	2875.89554443172	1670.78591335776	2708.19378678931	1648.28481224223
LOXL1	738.460594850939	565.044626084261	562.674801359611	671.878889888417	627.469824460085	667.636906330733	670.483397228977	623.734895792935	745.56513531999	593.579304074713	670.006731055382	669.770706910878	575.188294125506	639.076390354392	619.666891563842	529.1214299482	671.101348281088	722.409107695493	601.336242431402	641.821278213596	629.822350521507	744.038495325514	610.507560669448	698.541409045834	634.083534919322	616.948322886725	565.521292257855	552.947905252036	608.590368966519	609.225177551361	744.672770671768	619.704820431823	721.128257798021	610.510773294463	721.910427857847	724.628996534964	606.531501543429	669.518999215709	669.319358765759	599.612385085221	570.89605666833	780.820266610572	633.498489879817	616.1661528269	609.479232903089	554.870560903442	566.139243309967	639.710665700647	611.02390211107	702.042703080402	626.134263202786	774.481104186831	658.314267403184	617.447002724372	676.886489405811	597.080598109281
IFIT5	1906.40319806349	1819.57750375431	1864.32752414704	1879.7692134445	1898.28446834949	1873.06478213504	1888.45910951191	2002.09073566222	1931.61154377582	1862.81405871721	1886.99262241858	1902.09893409332	1863.94846183364	1840.9371523924	1815.50071601467	1915.51853369364	1822.72645053117	1832.81775417237	1972.46691828301	1884.38232177226	1925.12855272217	1833.21732833572	1978.61200497277	1931.69566447481	1966.79994889293	1936.46297642548	1836.88036390506	1898.22609117851	1965.30854526878	1892.85210459843	1847.2901841826	1989.180870598	1920.66358077856	1998.17802065745	1996.72933795599	1909.35133690179	1828.53468002544	1856.31726951947	1805.42674972924	1916.17178994019	1955.87422817617	1876.26074531525	1909.81875815	1966.54754583308	1799.80426200351	1948.65081920209	1856.24694696458	1851.78197502097	1901.69935992997	1892.05488807679	1868.6858677611	1963.71095913997	1833.31557759667	1867.58137066789	1874.30835548683	1829.34448542092
HMOX1	3994.71009692035	3897.22818497314	3897.97105007331	3704.11584935944	3817.26890102659	2810.47375737489	3952.36756328267	2967.88285994532	4550.5589353077	2630.42099204498	3680.83879287375	2544.60626215439	3666.9640541588	3684.16910731201	2644.63624573404	4002.75232259801	3827.14813071455	3938.40013642745	2488.43309389936	3814.03717433825	3749.99926413581	2767.05000757128	2625.84485913283	2923.37806102864	2660.29352741663	2783.33253082405	2868.55829454626	2657.14093535553	3075.39110729203	2502.75105142677	2619.53248686614	3676.65098083971	2786.7807955826	3794.30638632693	3684.39731411118	3013.58075705891	3895.81467330191	2931.81605815739	3657.67737080064	2639.70767540315	3810.5889095797	4126.12451991963	2542.17321669061	3708.95435182485	2656.91272855636	2722.74288538016	3019.3047392553	3228.66682250041	2496.0461777964	2869.97180621749	2649.39460208406	2681.6979730692	3789.17005177256	2653.5824141181	2676.85947060379	2790.01252227094
PRKAR2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ST3GAL4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IGFBP6	2281.18066202743	2360.15476480538	2086.76212688039	1833.65011504574	2184.85141580022	2209.67586989374	2319.34079432867	1196.45580678915	2543.91421297601	2129.47293876703	1466.173424744	2061.65974451207	2328.71804836023	2219.63222036894	1124.56980816558	1681.55459054702	2182.09961077636	2264.51314061099	1182.01209703198	2309.71391641374	1285.45898944793	2284.34301297976	1475.17921339501	1377.08992447517	1607.84730148885	1333.49645442485	1265.08452329826	1712.0231747549	1625.76178245626	1277.9041822507	1600.04171400852	1422.25493961066	2084.76492214425	1574.67081057454	2157.39155451662	2131.92714201587	2087.7664002218	2219.52550180436	1777.02948370707	1375.09271973903	1650.48256240016	2277.77503985302	1447.7193521114	1378.09419781658	1259.08951654165	1500.00366748853	1644.47972633979	1619.04584595501	1187.80654742192	2175.84562714922	1419.80073636182	1351.98754210686	2260.07721502767	1509.85329939915	1715.73011948812	2480.08557819462
CYBB	2802.56687294834	3010.41356586027	2815.76736790382	2336.00695465955	2249.02517903206	2617.9502009276	1286.30805512962	740.328506838264	3446.78185561185	2332.4691571291	1062.7221993373	2330.0093503842	2418.83072383133	2262.38916069543	2198.89871352418	3156.17265938637	3386.75083045345	3080.25206034841	996.206615416298	1836.97982770128	1426.44215271126	1025.1397298708	1004.36480886158	2253.50587094909	764.001181211074	867.256567726213	2356.78187566877	998.367204586228	870.71598973906	723.466538857504	893.600906590073	921.863725151123	811.836452008344	821.013251753182	737.48083066176	778.434124886808	1116.00279614271	2558.0341816789	2580.00772474991	2394.36434513527	2741.22233052847	3410.53295709746	1226.39203588093	1484.93901895462	1000.82701133113	1087.18857803336	1248.36557895194	1085.75879682873	1524.65986445942	2447.64494194068	2417.4009426267	2327.84876121427	2330.99774976957	1733.73900609161	1922.07722648407	999.355603971598
VASH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KDELR3	3048.43404357344	2953.76558826581	3057.76504018502	3011.41370509472	3055.10010380147	2999.95373415535	3009.19933068922	3063.80487014562	3028.62997633711	3032.63482509023	2997.45396581755	2982.42656914853	3298.16312444879	2941.6428279463	3309.94906850845	3039.6036029901	3001.29792520296	3039.62480747073	2950.45206404901	2962.9373677171	3016.75874613571	3224.06382845457	2893.12364192383	3069.53382221707	3005.77901498566	3003.40584815283	2992.48868910025	2991.14449805264	2984.67215495314	3048.9558040823	3086.18394102294	3030.79436688739	2998.59851736694	2990.78161924469	3000.39009458651	3007.94951003299	3178.30951012958	2966.74023094939	3015.33872756047	2990.42824382096	3023.82558898752	3081.91799156881	3075.60451650647	3078.34305831978	2934.73421881671	3014.58825108837	3044.9056065657	2912.94737838212	2975.5494670521	2982.5373867703	3326.00373000061	3002.60446899201	2993.48139105586	2917.11574661128	3245.09243197776	2988.64472971484
MAOB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
QPRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCL4	4259.65629341228	3879.05982961918	4051.96924666153	4124.5381900661	4098.59097329507	3013.92937025154	4053.83803973004	2245.59406099045	5047.61482962142	2633.94088581624	2365.69274407598	4066.22024545183	2488.93771453994	4428.35053623394	2561.04483477171	3916.96949388431	4546.30902750346	2891.39966965773	2602.43529796063	2625.80626038567	2191.55127093267	2670.5591939507	3292.4187213024	2752.02310458149	2435.03987320462	4173.24589006828	2305.38590940671	2727.79833142219	2320.21899139961	2696.04702967466	2492.8802925991	2739.97959492683	2774.80903055452	2451.02805027481	4061.97266516061	3954.33851177486	4113.45713225146	2186.31675513559	3824.24387305111	4030.467077305	4155.83011076657	4070.03601896125	3920.91207194347	2251.3264265225	2396.21209370673	3128.9864773565	3989.07661411609	3863.071652549	2269.85389076547	2685.42535290708	2305.58862980014	2382.19751531955	4327.92379072844	2623.93746731715	3810.22929466392	2526.30673243049
TYROBP	3564.61247660035	3768.46946870741	3831.04791888187	3769.06381351401	3863.6487046402	3612.48668030198	3980.85025126863	2300.84733748682	4054.39607013608	3406.94336593339	3189.57401379755	2872.76238775468	2735.71231397735	3346.49287264306	2386.34546634038	3687.49094463303	3777.28932112978	3845.55393041465	2427.54886825807	2810.7165783084	3020.37677867368	2569.61631832449	2334.34977784493	3605.44126450724	3041.01087488919	3452.23047808505	3098.15162807614	2892.28944718938	2575.45611176042	3002.26186627124	2469.71850631843	3058.15578926941	2668.07183974321	2364.34251907316	3613.15785124408	2373.07864828599	3550.313903921	3446.39068464912	3015.63334075695	3405.26500731543	3353.91692491779	3808.22862482279	2477.14255859316	2687.83811027572	2728.66689818261	3544.84620606784	2415.96572343862	2528.49064099079	2281.91462285872	3478.73607771737	2601.96171139274	2673.53953759637	3911.43081281443	2348.83565120082	2530.16899960876	2736.38348491944
COL7A1	2112.0628842197	1395.34218300525	1838.70351075426	1976.43878735103	2039.31254946374	1901.92943088169	1696.77637118559	1282.58152708895	2175.52768419784	1462.42660605802	1683.66892086493	1920.56923615855	2198.44052298492	2019.12453922929	1903.58779810906	1229.91095829033	2193.2799909487	1339.47263181277	1177.2416154556	2060.46380786853	1188.37218269336	1560.91303853895	1485.38177932621	1294.66015848945	2052.77930732424	1879.68871382063	1317.05697228579	1320.8328265359	1458.21594511795	1266.81645274648	1392.69726861652	1354.34317564185	1875.75676283524	1257.60690640848	1865.04922647956	1973.7938729623	1898.15357663158	1149.16932710789	1456.84412631079	1164.43999983179	1935.43977998764	2225.27737870494	1362.14883976092	1260.04196443938	1298.59210947484	1743.13390790119	1847.91305709226	1863.67813143473	1158.42542402832	1237.85787657478	1322.49119376327	1283.95262213378	2320.61863271989	1696.04762026311	1943.2454441067	1257.37855757036
GCH1	1631.16629730759	1627.36696250454	1729.0387222167	1670.63552362782	1933.25451455162	1697.41976122054	1972.86970391324	1714.84973484429	1625.15220472421	1679.54080567635	1606.6846884704	1554.08761421527	2103.17929830475	1735.51743079233	1923.07282826781	1653.39752146256	1633.83841954811	1639.39236978399	1802.99995664047	1933.93019046404	1969.22643060505	1907.44635855722	2137.90067613571	1962.54205458804	1883.6461431578	1925.74495050833	1971.44733663657	2009.60173203197	1938.27564554938	2100.52637399776	1930.20610687776	1571.11388409218	2019.37007030284	2220.13472126354	1641.3479835914	2099.81072318018	1863.0204150524	1917.05873568443	1646.36911458916	1550.16955739898	1800.74288763189	1704.00870872342	1875.45280163933	1677.31989964483	2025.29951129058	1723.42995066771	1620.92057281706	1629.82956515311	2015.33648162793	1898.59121943062	1876.72512733564	2027.42396175255	1634.38151910125	1680.96317295302	1995.91523968364	1642.02365950382
FCER1G	4274.885036999	3991.27985959013	4274.39562667049	4043.70663644885	3843.14928105986	3788.61326223905	3916.27288244216	2613.56526873094	4357.43662469971	3665.59603148496	2746.96747654913	3653.02642773553	3658.22515220635	3663.70802974028	3051.83097343804	3959.211258658	4374.70516589791	4124.12041885161	2592.83892615794	3434.82326676799	2612.26998404373	2665.4237059759	2741.43414390308	3823.90918787171	3181.56579013721	3623.73299317396	2775.92630293547	2723.16592156761	2869.26608054268	2770.72757846465	2781.4091804694	3484.21170462251	2906.31441296817	2960.85043178898	3751.02803004381	2783.29718221408	3968.80648604547	2941.61033860083	2635.56541552633	3500.70970921182	3073.61405096768	3913.40348013593	2868.72918077293	2700.96244764165	3161.40778717797	3629.26632582001	3622.7333120367	3261.25262746651	2589.5405677385	3815.68350394315	3086.50763677458	3751.56492981356	4259.31564373544	2933.38465467227	2700.03383631589	3033.97403317128
COL16A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFI44L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TIE1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EVPL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ISG20	5386.37611835123	4959.81183142469	4688.8470189556	4192.25286201557	4660.18104048929	5484.70170191686	4391.9489725549	3684.97477014186	4968.79264810058	4664.70951223689	4962.68409481964	4040.83892500027	3486.41474412183	4197.03904229941	3711.04037706486	4864.64740485957	4939.47438525732	3984.00683108757	3987.47782447221	4574.72140724097	3498.46225722682	3630.90918944944	3435.66084131468	4339.2038509043	3284.50255130624	5348.55080275478	4170.94483484782	3696.01596658282	3388.55871539434	3408.90660649055	4410.8671116621	4615.59571600907	3398.13826205993	4686.24664741229	4454.0070052386	3416.74270220748	4911.72511057664	3124.38927899663	4384.11287683798	4848.27340067235	4235.74644850614	4360.16230306185	3549.53605254805	4106.05526754686	4473.66852757425	4461.62101446925	3689.50324188946	3478.80073489118	3567.67468937758	3640.38944566164	3384.95603271443	3713.64074860817	4297.53413725011	3363.99758055688	3599.51513689354	3605.78556299823
RIMS3	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604	239.732578264604
FAS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
