GeneSymbol	GSM3374350_response	GSM3374352_response	GSM3374356_response	GSM3374362_response	GSM3374366_response	GSM3374368_response	GSM3374369_response	GSM3374370_response	GSM3374386_response	GSM3374396_response	GSM3374401_response	GSM3374412_response	GSM3374413_response	GSM3374414_response	GSM3374415_response	GSM3374353_non	GSM3374354_non	GSM3374355_non	GSM3374357_non	GSM3374358_non	GSM3374359_non	GSM3374360_non	GSM3374361_non	GSM3374363_non	GSM3374364_non	GSM3374365_non	GSM3374367_non	GSM3374371_non	GSM3374372_non	GSM3374373_non	GSM3374374_non	GSM3374375_non	GSM3374376_non	GSM3374377_non	GSM3374378_non	GSM3374379_non	GSM3374380_non	GSM3374381_non	GSM3374382_non	GSM3374384_non	GSM3374387_non	GSM3374388_non	GSM3374392_non	GSM3374394_non	GSM3374398_non	GSM3374400_non	GSM3374402_non	GSM3374403_non	GSM3374404_non	GSM3374405_non	GSM3374406_non	GSM3374407_non	GSM3374408_non	GSM3374409_non	GSM3374410_non	GSM3374411_non
SLC19A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FFAR4	939.442104279877	1296.97275106918	1145.87918657986	1098.22716169951	1183.74102856487	1251.78353820959	1105.23538378125	1288.67700851002	834.059791264644	1294.09275318217	1239.37999887714	1066.19637797755	1183.23604199355	565.534029489275	925.494398134336	1379.90997799514	818.108459973377	1340.92840402403	1102.77008400726	1249.0953428415	1256.35171605834	623.133622123995	696.345246316868	992.584878454577	584.094616320292	1144.54787026332	766.993581184239	495.763498403679	656.360306651451	616.125400042247	757.278237219878	620.668322350003	511.580571081061	705.111706404136	462.926503043449	596.512450164189	581.380149462945	1178.44700797413	1421.0125579095	701.639266907607	606.967461808696	590.567270682794	456.809034594985	1298.8711648973	662.446108606058	813.204418209772	824.453313038405	663.777424922597	701.134280336286	1078.61421182145	1022.9399476107	1187.2134680614	1089.06922346596	581.940765867806	484.293579006867	1138.46206830871
LOC643733	679.577179492089	863.212171951725	760.538697234161	711.408499054801	782.776823035083	832.968918315064	726.786183498127	704.397747985905	728.477918004106	776.570786939214	690.796096250708	484.153338041827	482.461603535848	374.563012027167	493.493074421782	672.639178249094	681.262470622667	793.146061407274	389.20191549689	549.676851870568	439.867396524289	441.627694536186	457.478610167845	737.817654384061	467.083919092522	670.887981217885	469.276221389566	428.314598286816	416.448877696008	391.9936569208	701.803190130123	552.457379069063	378.198909651234	409.243205690531	563.221727391522	435.25259952981	820.887498132261	713.600801351845	868.185159421595	611.243111833346	460.073168023626	665.746445128156	381.946341698432	685.952274498465	426.563401255606	684.191976486568	446.471516288429	436.516258497076	863.633804115037	516.214117271882	715.403780688136	553.091146542526	619.160538629954	405.079212304337	471.079200725857	800.162977682536
LOC344887	461.557929994032	807.035945807588	547.921978356558	618.095455598746	798.850215059291	715.053420020202	329.18945959833	566.773334433916	475.994112810533	810.905263284735	710.356315770029	504.75328043617	824.55617467883	527.13409437252	782.09976858994	764.564995140521	486.781421668799	697.879858865006	716.604512379363	787.173118214761	842.031668958445	362.38064623248	318.951945278748	687.277166791205	509.948281612975	733.709416970998	425.72837188804	758.932908645765	417.706579794596	442.901933043237	627.58146891257	565.162906853424	297.728695004514	494.118993013447	682.686883441409	474.101982641509	410.535396464444	748.145599787499	689.858066771562	329.617570607807	316.108219966793	377.070374295491	291.251627686714	783.381834730936	313.386774047197	508.071587206238	444.453025402397	438.204828793063	372.90547621522	766.270479990412	634.532133209445	746.253469618475	601.340946575295	347.869970620143	415.12567981424	780.906056387208
SCNN1G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AL132709.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GAS2L1	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207	244.800658060207
CELSR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PI3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DENND2A	2827.69701419426	3588.3522469543	3031.09733277141	1253.45060196853	1917.34610067708	1773.70574734452	2979.45010577353	2679.15381472383	2577.64517862124	2716.52341624385	2657.16480440399	2197.185609362	2718.49240963624	1547.36613578378	1837.46155219799	2931.61309453028	1545.39714239139	3433.04880425397	2635.05548987173	1810.56287363498	2715.10523061115	1656.5707403418	1508.02754087137	2568.62206774717	1483.29742823226	1528.49679255558	1477.6897008284	1747.92545175445	1463.92921601926	1557.66494198974	1323.07443076954	1303.47474100751	1214.79597134088	1947.94987184003	1410.22625533864	1385.72573916833	2728.79121584221	3243.35521069696	2872.67982574613	2699.62306640804	1292.47159911016	1397.4957938947	1246.09969924937	2974.33824476829	2881.38000956303	1543.97895675869	1507.91545568777	1486.03853055153	1710.25373571056	2654.42370208472	2648.81597468086	2679.04172954024	2426.04908649077	1371.05637176688	1406.51890476877	2976.13574910547
